Fecha,Hora,Noroeste PM10,Noroeste monóxido de carbono,Noreste PM10,Noreste monóxido de carbono,Centro PM10,Centro monóxido de carbono,Suroeste PM10,Suroeste monóxido de carbono,Sureste PM10,Sureste monóxido de carbono
27/08/2021,10,67,5.0,49,5.0,44,5.0,36,3.0,63.0,6.0
27/08/2021,11,70,5.0,51,6.0,45,6.0,36,3.0,64.0,7.0
27/08/2021,12,73,6.0,52,7.0,46,7.0,38,3.0,65.0,7.0
27/08/2021,13,76,7.0,51,8.0,46,8.0,38,3.0,65.0,7.0
27/08/2021,14,76,8.0,52,8.0,48,8.0,38,3.0,67.0,6.0
27/08/2021,15,76,8.0,54,8.0,48,7.0,36,4.0,67.0,6.0
27/08/2021,16,76,8.0,55,8.0,46,6.0,35,4.0,65.0,5.0
27/08/2021,17,74,8.0,55,7.0,46,6.0,34,4.0,64.0,5.0
27/08/2021,18,73,7.0,55,6.0,45,5.0,34,4.0,64.0,4.0
27/08/2021,19,73,6.0,57,5.0,45,5.0,33,4.0,65.0,4.0
27/08/2021,20,71,6.0,55,5.0,46,5.0,33,5.0,67.0,4.0
27/08/2021,21,71,6.0,55,5.0,46,5.0,31,5.0,67.0,4.0
27/08/2021,22,70,6.0,55,5.0,46,5.0,31,5.0,68.0,4.0
27/08/2021,23,68,6.0,57,5.0,46,4.0,29,5.0,68.0,3.0
27/08/2021,24,68,6.0,57,5.0,46,4.0,29,5.0,68.0,3.0
28/08/2021,1,68,6.0,57,4.0,48,4.0,29,5.0,67.0,3.0
28/08/2021,2,70,6.0,57,4.0,48,4.0,29,4.0,65.0,2.0
28/08/2021,3,70,5.0,57,3.0,46,3.0,29,4.0,64.0,2.0
28/08/2021,4,70,5.0,54,2.0,45,3.0,29,4.0,63.0,2.0
28/08/2021,5,70,4.0,54,2.0,44,3.0,29,3.0,61.0,1.0
28/08/2021,6,71,4.0,54,2.0,43,3.0,29,3.0,58.0,1.0
28/08/2021,7,70,4.0,52,2.0,41,3.0,28,3.0,57.0,1.0
28/08/2021,8,70,5.0,52,2.0,40,4.0,28,4.0,54.0,2.0
28/08/2021,9,68,5.0,50,3.0,39,4.0,26,4.0,50.0,2.0
28/08/2021,10,63,5.0,46,3.0,36,5.0,26,4.0,46.0,2.0
28/08/2021,11,63,6.0,44,4.0,35,5.0,25,4.0,43.0,2.0
28/08/2021,12,61,6.0,41,4.0,33,5.0,25,4.0,40.0,2.0
28/08/2021,13,61,6.0,39,5.0,30,5.0,24,5.0,39.0,2.0
28/08/2021,14,58,6.0,36,5.0,28,5.0,24,5.0,36.0,3.0
28/08/2021,15,52,6.0,34,5.0,26,4.0,23,5.0,35.0,3.0
28/08/2021,16,51,5.0,34,5.0,26,4.0,21,4.0,35.0,3.0
28/08/2021,17,49,4.0,33,5.0,25,4.0,20,4.0,34.0,3.0
28/08/2021,18,49,4.0,31,5.0,25,3.0,18,4.0,31.0,2.0
28/08/2021,19,48,4.0,29,5.0,24,3.0,16,3.0,29.0,2.0
28/08/2021,20,45,3.0,29,5.0,21,3.0,15,3.0,26.0,3.0
28/08/2021,21,43,4.0,29,5.0,20,3.0,15,3.0,24.0,3.0
28/08/2021,22,40,4.0,29,5.0,19,3.0,15,3.0,23.0,2.0
28/08/2021,23,39,4.0,29,5.0,18,3.0,15,3.0,20.0,2.0
28/08/2021,24,40,4.0,29,5.0,16,3.0,14,3.0,19.0,2.0
29/08/2021,1,41,5.0,28,5.0,16,3.0,14,3.0,19.0,2.0
29/08/2021,2,41,5.0,30,5.0,16,3.0,14,3.0,18.0,2.0
29/08/2021,3,41,5.0,33,5.0,16,4.0,14,4.0,18.0,2.0
29/08/2021,4,41,5.0,34,5.0,16,4.0,14,4.0,18.0,2.0
29/08/2021,5,43,5.0,35,4.0,18,4.0,14,4.0,18.0,2.0
29/08/2021,6,44,5.0,35,3.0,18,4.0,14,4.0,18.0,2.0
29/08/2021,7,44,5.0,34,3.0,18,4.0,13,4.0,18.0,2.0
29/08/2021,8,45,5.0,34,3.0,16,4.0,13,4.0,18.0,2.0
29/08/2021,9,46,5.0,33,4.0,16,4.0,13,4.0,18.0,2.0
29/08/2021,10,48,5.0,34,4.0,16,4.0,13,4.0,18.0,2.0
29/08/2021,11,48,5.0,34,4.0,16,4.0,13,4.0,18.0,3.0
29/08/2021,12,48,4.0,34,4.0,16,4.0,13,4.0,18.0,3.0
29/08/2021,13,46,4.0,33,4.0,16,4.0,13,3.0,16.0,3.0
29/08/2021,14,48,4.0,33,4.0,16,4.0,13,3.0,16.0,3.0
29/08/2021,15,48,4.0,31,4.0,15,4.0,13,3.0,16.0,3.0
29/08/2021,16,46,3.0,30,4.0,16,4.0,13,3.0,16.0,3.0
29/08/2021,17,48,3.0,30,4.0,18,4.0,13,3.0,16.0,4.0
29/08/2021,18,45,3.0,30,5.0,18,5.0,11,3.0,15.0,4.0
29/08/2021,19,45,4.0,29,5.0,18,5.0,11,3.0,16.0,5.0
29/08/2021,20,45,5.0,29,5.0,16,5.0,11,3.0,16.0,5.0
29/08/2021,21,45,5.0,29,6.0,16,6.0,11,4.0,16.0,6.0
29/08/2021,22,44,6.0,29,7.0,16,7.0,11,5.0,16.0,7.0
29/08/2021,23,44,7.0,28,8.0,16,8.0,11,5.0,16.0,8.0
29/08/2021,24,39,7.0,28,9.0,16,8.0,11,5.0,18.0,8.0
30/08/2021,1,36,7.0,28,9.0,18,8.0,13,5.0,16.0,8.0
30/08/2021,2,35,6.0,24,9.0,18,7.0,13,6.0,18.0,8.0
30/08/2021,3,34,6.0,21,9.0,18,7.0,13,6.0,18.0,9.0
30/08/2021,4,34,5.0,19,4.0,19,5.0,14,-99.0,19.0,-99.0
30/08/2021,5,33,5.0,16,4.0,18,5.0,14,-99.0,19.0,-99.0
30/08/2021,6,31,5.0,18,3.0,19,5.0,14,-99.0,19.0,-99.0
30/08/2021,7,30,4.0,19,3.0,19,4.0,14,-99.0,19.0,-99.0
30/08/2021,8,29,5.0,19,2.0,19,4.0,14,-99.0,19.0,-99.0
30/08/2021,9,26,5.0,18,3.0,19,5.0,14,-99.0,19.0,-99.0
30/08/2021,10,25,6.0,16,6.0,19,6.0,15,5.0,20.0,8.0
30/08/2021,11,25,6.0,16,6.0,19,6.0,15,5.0,20.0,7.0
30/08/2021,12,26,7.0,18,6.0,19,6.0,15,5.0,20.0,7.0
30/08/2021,13,28,7.0,19,6.0,20,6.0,15,5.0,20.0,7.0
30/08/2021,14,28,7.0,20,6.0,20,6.0,16,5.0,20.0,7.0
30/08/2021,15,30,7.0,23,6.0,21,6.0,16,5.0,20.0,7.0
30/08/2021,16,30,6.0,23,6.0,20,6.0,16,5.0,20.0,7.0
30/08/2021,17,31,6.0,23,7.0,20,6.0,16,5.0,20.0,6.0
30/08/2021,18,31,6.0,23,8.0,20,7.0,18,5.0,20.0,6.0
30/08/2021,19,30,6.0,23,9.0,21,7.0,18,5.0,20.0,6.0
30/08/2021,20,30,6.0,23,11.0,21,7.0,18,5.0,20.0,6.0
30/08/2021,21,30,6.0,23,12.0,21,8.0,18,5.0,20.0,7.0
30/08/2021,22,30,7.0,23,14.0,21,9.0,18,5.0,20.0,8.0
30/08/2021,23,30,8.0,23,13.0,21,10.0,18,5.0,20.0,9.0
30/08/2021,24,30,8.0,23,12.0,21,10.0,18,5.0,21.0,9.0
31/08/2021,1,30,8.0,23,12.0,20,10.0,18,5.0,21.0,8.0
31/08/2021,2,30,8.0,23,10.0,20,8.0,16,4.0,20.0,6.0
31/08/2021,3,30,8.0,23,8.0,20,6.0,16,4.0,20.0,5.0
31/08/2021,4,31,7.0,21,6.0,19,5.0,16,4.0,20.0,5.0
31/08/2021,5,31,6.0,23,5.0,19,5.0,16,3.0,19.0,5.0
31/08/2021,6,31,6.0,21,5.0,18,4.0,16,3.0,19.0,4.0
31/08/2021,7,31,6.0,21,5.0,18,4.0,16,3.0,19.0,3.0
31/08/2021,8,33,5.0,21,5.0,18,4.0,15,3.0,19.0,3.0
31/08/2021,9,34,5.0,23,7.0,18,5.0,15,3.0,20.0,4.0
31/08/2021,10,35,6.0,24,8.0,19,6.0,15,4.0,19.0,5.0
31/08/2021,11,35,7.0,24,8.0,19,7.0,15,4.0,19.0,5.0
31/08/2021,12,36,8.0,25,9.0,19,8.0,16,5.0,18.0,5.0
31/08/2021,13,36,8.0,25,9.0,20,8.0,16,5.0,18.0,5.0
31/08/2021,14,38,9.0,24,9.0,20,8.0,16,5.0,18.0,5.0
31/08/2021,15,38,9.0,24,9.0,21,8.0,16,5.0,18.0,4.0
31/08/2021,16,36,7.0,25,8.0,20,7.0,16,5.0,18.0,4.0
31/08/2021,17,36,6.0,25,6.0,19,5.0,16,5.0,18.0,4.0
31/08/2021,18,35,5.0,25,5.0,19,5.0,16,5.0,18.0,4.0
31/08/2021,19,35,5.0,26,5.0,19,5.0,16,4.0,16.0,4.0
31/08/2021,20,35,4.0,29,5.0,19,5.0,18,4.0,16.0,4.0
31/08/2021,21,36,4.0,29,5.0,19,4.0,16,4.0,18.0,5.0
31/08/2021,22,36,4.0,29,5.0,20,5.0,16,4.0,18.0,5.0
31/08/2021,23,38,5.0,29,6.0,21,5.0,16,5.0,18.0,5.0
31/08/2021,24,39,5.0,29,6.0,21,5.0,16,5.0,16.0,5.0
01/09/2021,1,38,4.0,29,5.0,20,5.0,16,4.0,16.0,5.0
01/09/2021,2,38,4.0,29,5.0,21,5.0,18,4.0,16.0,4.0
01/09/2021,3,36,4.0,28,5.0,20,5.0,18,4.0,16.0,4.0
01/09/2021,4,35,3.0,28,5.0,20,4.0,18,3.0,16.0,4.0
01/09/2021,5,35,3.0,28,4.0,21,3.0,16,3.0,16.0,3.0
01/09/2021,6,34,2.0,29,4.0,20,3.0,18,3.0,16.0,3.0
01/09/2021,7,34,2.0,29,4.0,20,4.0,16,2.0,16.0,4.0
01/09/2021,8,35,4.0,29,5.0,21,5.0,16,3.0,18.0,4.0
01/09/2021,9,36,5.0,29,5.0,21,5.0,16,3.0,18.0,5.0
01/09/2021,10,39,6.0,29,5.0,20,5.0,16,4.0,18.0,5.0
01/09/2021,11,38,8.0,29,5.0,20,7.0,16,4.0,18.0,7.0
01/09/2021,12,38,8.0,28,6.0,19,7.0,16,5.0,18.0,7.0
01/09/2021,13,39,8.0,28,7.0,19,7.0,15,5.0,18.0,8.0
01/09/2021,14,39,9.0,25,7.0,19,8.0,15,5.0,18.0,7.0
01/09/2021,15,39,9.0,25,7.0,19,8.0,16,5.0,19.0,7.0
01/09/2021,16,40,8.0,28,6.0,20,7.0,16,5.0,19.0,7.0
01/09/2021,17,40,7.0,26,6.0,20,7.0,18,5.0,19.0,7.0
01/09/2021,18,39,7.0,26,6.0,20,7.0,20,5.0,19.0,7.0
01/09/2021,19,40,7.0,24,7.0,23,7.0,20,6.0,19.0,6.0
01/09/2021,20,40,7.0,24,7.0,23,7.0,21,6.0,19.0,6.0
01/09/2021,21,40,7.0,24,8.0,21,8.0,23,7.0,19.0,6.0
01/09/2021,22,39,6.0,25,9.0,21,8.0,24,6.0,19.0,7.0
01/09/2021,23,38,6.0,26,9.0,21,7.0,24,6.0,20.0,7.0
01/09/2021,24,36,6.0,28,8.0,23,6.0,25,6.0,20.0,7.0
02/09/2021,1,38,5.0,28,8.0,23,6.0,24,6.0,20.0,6.0
02/09/2021,2,39,5.0,29,7.0,24,6.0,25,6.0,21.0,5.0
02/09/2021,3,40,5.0,29,6.0,24,5.0,25,5.0,21.0,5.0
02/09/2021,4,41,5.0,30,6.0,24,5.0,25,5.0,21.0,5.0
02/09/2021,5,43,4.0,30,5.0,25,4.0,26,3.0,20.0,4.0
02/09/2021,6,44,3.0,30,5.0,24,3.0,26,3.0,20.0,3.0
02/09/2021,7,44,3.0,30,5.0,24,3.0,26,2.0,20.0,3.0
02/09/2021,8,44,5.0,30,5.0,24,3.0,28,2.0,19.0,3.0
02/09/2021,9,45,5.0,30,5.0,24,5.0,26,2.0,19.0,3.0
02/09/2021,10,45,5.0,29,5.0,24,5.0,28,3.0,19.0,4.0
02/09/2021,11,45,6.0,29,6.0,24,6.0,26,3.0,19.0,5.0
02/09/2021,12,45,6.0,28,7.0,24,7.0,26,3.0,18.0,5.0
02/09/2021,13,45,6.0,28,8.0,24,8.0,26,4.0,19.0,6.0
02/09/2021,14,45,7.0,29,8.0,24,9.0,26,5.0,19.0,6.0
02/09/2021,15,44,6.0,29,8.0,24,8.0,25,5.0,19.0,6.0
02/09/2021,16,44,6.0,28,8.0,23,8.0,24,5.0,18.0,5.0
02/09/2021,17,43,6.0,26,7.0,23,7.0,23,5.0,19.0,5.0
02/09/2021,18,40,6.0,25,6.0,23,6.0,20,5.0,19.0,5.0
02/09/2021,19,39,5.0,25,6.0,21,6.0,20,5.0,19.0,5.0
02/09/2021,20,38,5.0,24,6.0,23,6.0,19,5.0,19.0,6.0
02/09/2021,21,38,5.0,25,7.0,25,6.0,19,5.0,20.0,6.0
02/09/2021,22,38,6.0,24,8.0,24,7.0,20,5.0,20.0,5.0
02/09/2021,23,38,5.0,24,8.0,24,7.0,20,5.0,20.0,6.0
02/09/2021,24,36,5.0,23,8.0,24,6.0,19,5.0,20.0,6.0
03/09/2021,1,35,5.0,21,8.0,23,6.0,20,5.0,20.0,5.0
03/09/2021,2,34,5.0,21,7.0,23,5.0,19,5.0,20.0,5.0
03/09/2021,3,34,5.0,20,5.0,23,5.0,19,5.0,19.0,5.0
03/09/2021,4,34,5.0,20,5.0,23,5.0,19,4.0,19.0,5.0
03/09/2021,5,34,4.0,20,4.0,23,5.0,19,4.0,19.0,4.0
03/09/2021,6,33,4.0,20,3.0,23,5.0,18,3.0,19.0,3.0
03/09/2021,7,33,4.0,20,3.0,23,5.0,18,3.0,19.0,3.0
03/09/2021,8,33,4.0,20,4.0,23,5.0,18,3.0,24.0,4.0
03/09/2021,9,33,5.0,20,5.0,23,6.0,18,3.0,23.0,5.0
03/09/2021,10,34,6.0,20,5.0,23,7.0,19,3.0,23.0,5.0
03/09/2021,11,35,6.0,21,6.0,23,8.0,19,4.0,23.0,6.0
03/09/2021,12,36,7.0,21,6.0,23,9.0,19,5.0,23.0,7.0
03/09/2021,13,36,8.0,21,7.0,23,9.0,19,5.0,23.0,8.0
03/09/2021,14,38,8.0,21,6.0,23,9.0,20,5.0,24.0,8.0
03/09/2021,15,38,8.0,21,6.0,23,8.0,20,6.0,24.0,7.0
03/09/2021,16,38,7.0,20,6.0,23,8.0,21,6.0,25.0,6.0
03/09/2021,17,38,6.0,20,5.0,24,7.0,21,6.0,25.0,6.0
03/09/2021,18,39,6.0,21,6.0,24,7.0,23,6.0,25.0,5.0
03/09/2021,19,40,6.0,21,7.0,24,7.0,23,6.0,24.0,5.0
03/09/2021,20,40,5.0,21,7.0,24,7.0,24,6.0,25.0,5.0
03/09/2021,21,40,5.0,20,8.0,24,7.0,24,5.0,25.0,5.0
03/09/2021,22,40,5.0,20,8.0,24,8.0,23,5.0,25.0,6.0
03/09/2021,23,41,5.0,19,9.0,24,8.0,21,5.0,24.0,6.0
03/09/2021,24,41,5.0,19,9.0,25,8.0,21,5.0,24.0,6.0
04/09/2021,1,41,5.0,20,9.0,25,8.0,21,5.0,24.0,6.0
04/09/2021,2,43,5.0,19,8.0,25,8.0,21,5.0,25.0,6.0
04/09/2021,3,43,5.0,20,7.0,25,7.0,21,5.0,25.0,5.0
04/09/2021,4,43,5.0,20,6.0,25,6.0,21,5.0,28.0,5.0
04/09/2021,5,43,4.0,20,5.0,26,6.0,21,5.0,28.0,5.0
04/09/2021,6,43,4.0,20,5.0,26,5.0,23,4.0,29.0,5.0
04/09/2021,7,41,3.0,20,5.0,28,5.0,23,4.0,30.0,4.0
04/09/2021,8,41,3.0,20,5.0,28,5.0,23,4.0,30.0,4.0
04/09/2021,9,40,4.0,21,6.0,28,5.0,23,4.0,31.0,4.0
04/09/2021,10,39,5.0,21,6.0,28,5.0,23,3.0,31.0,5.0
04/09/2021,11,39,5.0,21,6.0,29,5.0,23,3.0,31.0,5.0
04/09/2021,12,43,5.0,23,6.0,30,5.0,23,3.0,33.0,5.0
04/09/2021,13,44,6.0,24,6.0,30,5.0,24,3.0,33.0,5.0
04/09/2021,14,45,6.0,24,7.0,31,5.0,24,3.0,33.0,5.0
04/09/2021,15,46,7.0,25,6.0,31,5.0,23,4.0,33.0,5.0
04/09/2021,16,48,6.0,26,5.0,33,5.0,24,4.0,34.0,5.0
04/09/2021,17,49,5.0,28,5.0,33,5.0,25,4.0,34.0,4.0
04/09/2021,18,48,5.0,28,5.0,31,5.0,26,4.0,33.0,3.0
04/09/2021,19,48,5.0,28,5.0,30,5.0,26,4.0,33.0,3.0
04/09/2021,20,48,4.0,29,5.0,29,4.0,25,4.0,31.0,3.0
04/09/2021,21,48,4.0,29,5.0,29,4.0,26,4.0,31.0,4.0
04/09/2021,22,48,4.0,30,5.0,29,4.0,26,3.0,31.0,4.0
04/09/2021,23,48,4.0,30,5.0,29,4.0,26,3.0,33.0,5.0
04/09/2021,24,48,3.0,30,5.0,30,4.0,26,3.0,34.0,5.0
05/09/2021,1,48,3.0,31,5.0,30,4.0,26,3.0,34.0,5.0
05/09/2021,2,48,3.0,33,5.0,30,4.0,26,3.0,35.0,6.0
05/09/2021,3,48,3.0,33,5.0,30,2.0,26,3.0,36.0,6.0
05/09/2021,4,48,2.0,34,3.0,31,2.0,26,-99.0,38.0,-99.0
05/09/2021,5,48,2.0,34,3.0,31,2.0,26,-99.0,39.0,-99.0
05/09/2021,6,49,2.0,35,2.0,31,2.0,26,-99.0,40.0,-99.0
05/09/2021,7,50,2.0,36,2.0,31,2.0,28,-99.0,41.0,-99.0
05/09/2021,8,50,3.0,36,2.0,31,2.0,28,-99.0,43.0,-99.0
05/09/2021,9,51,3.0,38,2.0,33,3.0,28,-99.0,44.0,-99.0
05/09/2021,10,51,5.0,39,5.0,33,4.0,28,3.0,45.0,6.0
05/09/2021,11,51,5.0,39,5.0,34,4.0,29,3.0,46.0,5.0
05/09/2021,12,48,5.0,40,5.0,35,4.0,29,3.0,49.0,5.0
05/09/2021,13,46,5.0,41,5.0,36,5.0,29,3.0,50.0,5.0
05/09/2021,14,45,5.0,44,5.0,38,5.0,29,3.0,51.0,5.0
05/09/2021,15,45,5.0,44,5.0,39,4.0,29,3.0,51.0,5.0
05/09/2021,16,44,4.0,44,5.0,39,4.0,28,3.0,51.0,4.0
05/09/2021,17,45,5.0,44,5.0,39,4.0,26,2.0,50.0,3.0
05/09/2021,18,46,5.0,44,4.0,39,4.0,25,2.0,49.0,3.0
05/09/2021,19,45,5.0,43,4.0,38,4.0,25,3.0,48.0,2.0
05/09/2021,20,45,5.0,41,4.0,38,4.0,24,3.0,48.0,2.0
05/09/2021,21,45,5.0,40,4.0,36,4.0,24,3.0,46.0,2.0
05/09/2021,22,45,5.0,40,4.0,36,4.0,25,3.0,45.0,2.0
05/09/2021,23,45,5.0,39,4.0,36,4.0,24,3.0,44.0,2.0
05/09/2021,24,44,5.0,39,4.0,35,4.0,24,3.0,43.0,2.0
06/09/2021,1,43,4.0,36,4.0,34,3.0,23,3.0,40.0,2.0
06/09/2021,2,43,4.0,35,4.0,34,3.0,24,3.0,39.0,3.0
06/09/2021,3,43,3.0,36,3.0,33,3.0,23,2.0,36.0,3.0
06/09/2021,4,40,3.0,36,3.0,31,3.0,23,2.0,38.0,3.0
06/09/2021,5,39,3.0,35,3.0,31,2.0,21,2.0,35.0,3.0
06/09/2021,6,39,3.0,34,3.0,30,2.0,21,1.0,34.0,3.0
06/09/2021,7,38,3.0,31,3.0,29,3.0,21,2.0,34.0,3.0
06/09/2021,8,35,4.0,30,5.0,29,3.0,20,2.0,33.0,4.0
06/09/2021,9,34,5.0,29,5.0,28,4.0,20,2.0,30.0,4.0
06/09/2021,10,34,5.0,28,6.0,26,5.0,20,3.0,29.0,5.0
06/09/2021,11,33,5.0,28,7.0,25,5.0,19,3.0,28.0,5.0
06/09/2021,12,31,5.0,25,8.0,24,5.0,19,4.0,25.0,5.0
06/09/2021,13,31,6.0,21,8.0,23,6.0,19,4.0,24.0,6.0
06/09/2021,14,31,7.0,18,8.0,21,6.0,18,5.0,23.0,6.0
06/09/2021,15,31,7.0,16,7.0,20,6.0,18,5.0,21.0,5.0
06/09/2021,16,31,7.0,18,6.0,20,6.0,16,5.0,21.0,5.0
06/09/2021,17,33,6.0,19,5.0,21,6.0,18,5.0,23.0,5.0
06/09/2021,18,33,5.0,20,5.0,23,5.0,19,5.0,24.0,4.0
06/09/2021,19,33,5.0,21,5.0,25,5.0,19,4.0,25.0,3.0
06/09/2021,20,33,6.0,21,5.0,25,5.0,19,4.0,26.0,4.0
06/09/2021,21,33,6.0,20,6.0,26,5.0,19,4.0,28.0,4.0
06/09/2021,22,33,5.0,21,6.0,26,5.0,19,4.0,26.0,4.0
06/09/2021,23,33,5.0,21,6.0,26,5.0,19,3.0,26.0,3.0
06/09/2021,24,33,5.0,21,6.0,26,5.0,19,3.0,26.0,3.0
07/09/2021,1,34,5.0,23,6.0,26,5.0,19,3.0,26.0,3.0
07/09/2021,2,34,5.0,23,5.0,28,4.0,19,3.0,28.0,3.0
07/09/2021,3,34,4.0,23,5.0,28,4.0,19,3.0,28.0,3.0
07/09/2021,4,34,3.0,23,4.0,26,3.0,19,2.0,26.0,3.0
07/09/2021,5,34,3.0,24,3.0,26,2.0,19,2.0,26.0,2.0
07/09/2021,6,35,3.0,25,3.0,25,2.0,19,2.0,25.0,2.0
07/09/2021,7,36,3.0,25,2.0,25,3.0,20,2.0,24.0,2.0
07/09/2021,8,36,3.0,26,3.0,25,3.0,19,2.0,24.0,2.0
07/09/2021,9,35,5.0,26,4.0,25,4.0,19,3.0,24.0,3.0
07/09/2021,10,34,5.0,15,5.0,25,4.0,19,4.0,24.0,4.0
07/09/2021,11,33,6.0,15,5.0,25,5.0,19,4.0,24.0,4.0
07/09/2021,12,33,7.0,15,5.0,25,5.0,19,4.0,25.0,5.0
07/09/2021,13,34,7.0,16,6.0,25,6.0,19,5.0,26.0,5.0
07/09/2021,14,34,8.0,18,6.0,25,7.0,19,5.0,26.0,5.0
07/09/2021,15,34,8.0,18,6.0,25,7.0,20,5.0,26.0,5.0
07/09/2021,16,34,8.0,18,6.0,26,7.0,19,5.0,26.0,5.0
07/09/2021,17,34,7.0,19,5.0,26,6.0,19,5.0,25.0,5.0
07/09/2021,18,35,7.0,19,5.0,25,6.0,18,4.0,25.0,5.0
07/09/2021,19,34,7.0,18,5.0,24,6.0,16,4.0,23.0,4.0
07/09/2021,20,34,7.0,18,6.0,23,6.0,18,4.0,21.0,5.0
07/09/2021,21,34,8.0,18,7.0,23,7.0,14,4.0,21.0,5.0
07/09/2021,22,34,8.0,18,7.0,23,7.0,14,4.0,21.0,5.0
07/09/2021,23,34,9.0,18,8.0,23,6.0,14,4.0,23.0,5.0
07/09/2021,24,34,8.0,18,7.0,23,6.0,14,5.0,23.0,5.0
08/09/2021,1,34,7.0,18,6.0,24,6.0,14,5.0,23.0,5.0
08/09/2021,2,34,6.0,18,6.0,24,5.0,14,5.0,24.0,5.0
08/09/2021,3,33,5.0,18,5.0,24,5.0,-99,4.0,24.0,5.0
08/09/2021,4,34,4.0,18,5.0,25,5.0,-99,4.0,24.0,4.0
08/09/2021,5,34,4.0,18,4.0,25,4.0,-99,4.0,24.0,5.0
08/09/2021,6,33,3.0,18,3.0,25,4.0,-99,3.0,24.0,5.0
08/09/2021,7,33,4.0,18,4.0,25,5.0,-99,3.0,24.0,5.0
08/09/2021,8,34,5.0,19,5.0,25,5.0,-99,3.0,25.0,5.0
08/09/2021,9,34,6.0,19,6.0,25,6.0,-99,4.0,26.0,6.0
08/09/2021,10,34,7.0,20,6.0,25,7.0,-99,5.0,26.0,6.0
08/09/2021,11,35,7.0,19,7.0,25,8.0,-99,5.0,25.0,6.0
08/09/2021,12,36,8.0,19,8.0,25,8.0,-99,5.0,26.0,6.0
08/09/2021,13,35,8.0,19,8.0,26,8.0,-99,5.0,26.0,7.0
08/09/2021,14,36,8.0,19,9.0,26,8.0,-99,5.0,28.0,7.0
08/09/2021,15,35,8.0,18,8.0,25,7.0,-99,5.0,29.0,6.0
08/09/2021,16,35,6.0,16,6.0,24,5.0,-99,5.0,30.0,6.0
08/09/2021,17,34,6.0,15,5.0,21,5.0,-99,5.0,29.0,5.0
08/09/2021,18,34,6.0,23,5.0,20,5.0,-99,5.0,29.0,5.0
08/09/2021,19,34,5.0,24,5.0,21,5.0,-99,5.0,28.0,5.0
08/09/2021,20,35,5.0,25,5.0,23,4.0,-99,5.0,28.0,5.0
08/09/2021,21,36,5.0,25,5.0,23,4.0,-99,4.0,29.0,5.0
08/09/2021,22,38,5.0,25,5.0,21,4.0,-99,4.0,30.0,5.0
08/09/2021,23,38,5.0,24,5.0,21,4.0,-99,4.0,30.0,5.0
08/09/2021,24,36,4.0,24,4.0,20,4.0,-99,4.0,29.0,5.0
09/09/2021,1,38,4.0,24,4.0,20,4.0,-99,4.0,29.0,5.0
09/09/2021,2,38,4.0,25,3.0,20,3.0,-99,3.0,29.0,5.0
09/09/2021,3,39,4.0,25,3.0,20,3.0,-99,3.0,29.0,5.0
09/09/2021,4,39,3.0,26,3.0,20,2.0,21,2.0,28.0,4.0
09/09/2021,5,39,2.0,25,3.0,20,2.0,21,2.0,28.0,4.0
09/09/2021,6,40,2.0,25,2.0,21,3.0,21,2.0,28.0,3.0
09/09/2021,7,40,2.0,26,3.0,21,3.0,21,1.0,28.0,4.0
09/09/2021,8,40,3.0,26,4.0,21,4.0,20,2.0,28.0,5.0
09/09/2021,9,41,4.0,26,5.0,21,5.0,20,2.0,28.0,5.0
09/09/2021,10,41,4.0,28,5.0,21,5.0,20,2.0,26.0,5.0
09/09/2021,11,41,5.0,29,5.0,23,5.0,20,2.0,26.0,5.0
09/09/2021,12,41,5.0,30,5.0,23,5.0,20,3.0,26.0,5.0
09/09/2021,13,41,5.0,29,5.0,21,5.0,20,3.0,26.0,5.0
09/09/2021,14,41,5.0,29,5.0,23,5.0,20,3.0,26.0,5.0
09/09/2021,15,41,5.0,28,5.0,23,5.0,20,3.0,26.0,5.0
09/09/2021,16,40,4.0,21,5.0,24,5.0,20,3.0,26.0,4.0
09/09/2021,17,40,4.0,20,4.0,24,4.0,21,3.0,26.0,4.0
09/09/2021,18,40,3.0,20,4.0,25,3.0,21,2.0,26.0,3.0
09/09/2021,19,40,3.0,20,4.0,24,3.0,21,2.0,25.0,3.0
09/09/2021,20,40,3.0,19,4.0,24,3.0,21,2.0,26.0,3.0
09/09/2021,21,39,3.0,19,4.0,24,3.0,21,2.0,25.0,4.0
09/09/2021,22,39,3.0,19,3.0,24,3.0,21,2.0,25.0,4.0
09/09/2021,23,40,3.0,20,3.0,25,3.0,21,2.0,26.0,4.0
09/09/2021,24,41,3.0,20,3.0,25,3.0,23,2.0,29.0,4.0
10/09/2021,1,43,2.0,20,3.0,26,3.0,23,2.0,30.0,4.0
10/09/2021,2,43,2.0,34,3.0,26,3.0,23,2.0,30.0,4.0
10/09/2021,3,43,2.0,34,2.0,26,2.0,23,2.0,31.0,3.0
10/09/2021,4,40,2.0,34,2.0,28,2.0,24,2.0,33.0,3.0
10/09/2021,5,41,2.0,35,2.0,28,2.0,24,2.0,33.0,3.0
10/09/2021,6,41,1.0,35,2.0,28,2.0,24,1.0,35.0,3.0
10/09/2021,7,41,1.0,35,2.0,28,2.0,25,1.0,38.0,3.0
10/09/2021,8,43,2.0,35,2.0,26,2.0,25,1.0,38.0,4.0
10/09/2021,9,43,2.0,36,2.0,28,2.0,25,2.0,39.0,5.0
10/09/2021,10,44,3.0,36,3.0,28,2.0,26,2.0,43.0,5.0
